tournament id,player id,hole_par,strokes,n_rounds,made_cut,pos,Finish,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
401353202,6954,282,274,4,1,29,T29,0.39,-0.2,-0.56,0.37,-0.39,0.92
401353202,9931,282,274,4,1,29,T29,1.83,-0.07,-0.77,-0.65,-1.49,0.92
401353202,5729,282,272,4,1,22,T22,0.14,0.45,0.37,-0.62,0.19,1.42
401353202,3688,282,279,4,1,57,T57,-0.62,0.47,-0.56,-0.29,-0.38,-0.33
401353202,6151,142,149,2,0,NA,CUT,0.28,-1.84,-2.23,0.1,-3.97,-5.01
401353202,10548,282,282,4,1,67,67,0.1,-0.67,-0.98,-0.1,-1.76,-1.08
401353202,10048,282,281,4,1,63,T63,0.24,-0.8,-0.96,-0.81,-2.56,-0.83
401353202,1600,282,278,4,1,51,T51,-0.09,0.31,0.05,0.06,0.43,-0.08
401353202,1042,142,141,2,0,NA,CUT,-1.55,0.27,0.43,1.8,2.51,-0.67
401353202,10831,142,141,2,0,NA,CUT,-0.68,0.18,-1.6,1.07,-0.36,-0.67
401353202,3980,142,139,2,0,NA,CUT,-0.32,-1.15,-0.66,1.1,-0.72,0.33
401353202,5692,282,276,4,1,40,T40,-0.51,0.23,-0.23,0.18,0.18,0.42
401353202,6825,282,279,4,1,57,T57,-0.26,0.2,-0.41,-0.2,-0.4,-0.33
401353202,1674,142,142,2,0,NA,CUT,-0.61,-0.18,0.71,0.04,0.57,-1.17
401353202,1750,142,142,2,0,NA,CUT,0.12,-0.78,-0.9,0.87,-0.81,-1.51
401353202,5409,282,272,4,1,22,T22,0.38,0.14,-0.18,0.21,0.17,1.59
401353202,4483,282,276,4,1,40,T40,-1.99,-0.43,1.05,0.37,1,0.42
401353202,6090,282,280,4,1,61,T61,-0.9,-0.38,0.22,-0.28,-0.43,-0.58
401353202,5619,142,139,2,0,NA,CUT,1.07,0.51,-1.55,-0.07,-1.11,0.33
401353202,9804,142,143,2,0,NA,CUT,0.17,2.09,-2.08,-1.22,-1.21,-1.67
401353202,78,142,145,2,0,NA,CUT,0.34,-2.3,-0.93,-3.15,-6.38,-2.67
401353202,1195,142,143,2,0,NA,CUT,-1.37,0.28,-1.31,0.7,-0.33,-2.01
401353202,6937,142,141,2,0,NA,CUT,1.38,-0.17,0.43,-1.33,-1.07,-1.01
401353202,4449,282,281,4,1,63,T63,0.88,0.81,-2.09,-1.04,-2.32,-0.66
401353202,10404,282,264,4,1,3,3,0.83,0.45,1.71,0.67,2.84,3.42
401353202,1037,282,285,4,1,70,T70,-1.14,-0.28,0.83,-1.52,-0.97,-1.66
401353202,6001,282,267,4,1,4,T4,0.17,1.12,1.22,-0.16,2.17,2.67
401353202,10932,142,145,2,0,NA,CUT,-1.49,-0.43,-0.16,-1.95,-2.54,-2.67
401353202,7001,142,145,2,0,NA,CUT,0.66,-0.02,0.12,0.55,0.65,-3.01
401353202,9478,282,279,4,1,57,T57,-0.03,-0.06,-0.55,0.31,-0.3,-0.33
401353202,3378,282,274,4,1,29,T29,0.99,0.4,-0.94,-0.89,-1.44,1.09
401353202,8961,142,143,2,0,NA,CUT,-1.23,-0.04,-1.63,1.2,-0.47,-2.01
401353202,10980,142,141,2,0,NA,CUT,1.38,-0.17,-0.49,-0.76,-1.42,-0.67
401353202,9569,142,142,2,0,NA,CUT,-1.15,0.39,-1.47,1.2,0.11,-1.17
401353202,9513,282,260,4,1,1,1,1.68,0.96,2.09,-0.18,2.88,4.59
401353202,6086,282,267,4,1,4,T4,0.44,0.63,1.46,0.03,2.11,2.84
401353202,9002,282,267,4,1,4,T4,1.69,-0.06,1.62,0.64,2.2,2.84
401353202,3970,282,272,4,1,22,T22,-1.24,0.56,0.89,1.01,2.46,1.59
401353202,10664,282,268,4,1,NA,T8,0.75,0.73,0.44,0.63,1.8,2.59
401353202,9626,142,141,2,0,NA,CUT,0.08,0.91,-2.32,0.63,-0.78,-1.01
401353202,9658,282,273,4,1,26,T26,1.67,-0.82,0.62,0.08,-0.12,1.34
401353202,1185,142,141,2,0,NA,CUT,-0.73,1.81,1.76,0.13,3.7,-0.67
401353202,4408315,282,281,4,1,63,T63,-0.44,-0.39,-2.15,0.86,-1.67,-0.66
401353202,11119,282,274,4,1,29,T29,2.76,-0.08,-0.6,-1.07,-1.76,0.92
401353202,3532,282,278,4,1,51,T51,-1.14,-0.07,-0.19,0.07,-0.19,-0.08
401353202,1614,282,268,4,1,8,T8,-0.44,0.09,3.28,0.63,3.99,2.59
401353202,686,282,271,4,1,16,T16,0.22,-0.25,1.05,0.66,1.45,1.67
401353201,4989,142,143,2,0,NA,CUT,-1.51,1.3,-0.58,0,0.72,-0.79
401353201,4682,142,143,2,0,NA,CUT,-0.43,-0.29,-0.17,0.1,-0.36,-0.79
401353201,6015,284,276,4,1,11,T11,0.57,0.68,0.78,-0.18,1.28,1.85
401353201,5502,284,282,4,1,41,T41,1.06,-0.17,-0.15,-0.39,-0.71,0.35
401353201,10906,284,278,4,1,19,T19,-0.49,-0.2,1.43,0.6,1.84,1.35
401353201,10372,284,280,4,1,29,T29,0.57,-0.14,0.51,-0.1,0.28,0.85
401353201,388,284,285,4,1,54,T54,-0.03,0,-1.07,0.69,-0.38,-0.4
401353201,9484,284,277,4,1,15,T15,0.89,0.1,0.23,0.38,0.71,1.6
401353201,9127,142,145,2,0,NA,CUT,-0.35,-0.58,-0.7,-0.16,-1.44,-1.79
401353201,10577,284,279,4,1,26,T26,0.23,-0.61,0.89,0.59,0.86,1.1
401353201,1626,284,281,4,1,35,T35,-0.47,-0.13,1.27,-0.06,1.07,0.6
401353201,2283,284,284,4,1,50,T50,1.22,-0.53,-0.11,-0.74,-1.37,-0.15
401353201,159,142,147,2,0,NA,CUT,1.55,-0.49,-1.79,-2.05,-4.33,-2.79
401353201,4383,142,147,2,0,NA,CUT,-0.13,1.18,-2.26,-1.58,-2.66,-2.79
401353201,774,142,143,2,0,NA,CUT,-0.48,1.03,-1.39,0.05,-0.31,-0.79
401353201,9584,142,147,2,0,NA,CUT,-1.49,-0.47,-1.15,0.32,-1.3,-2.79
401353201,1225,284,285,4,1,54,T54,-0.35,0.7,-0.59,-0.16,-0.05,-0.4
401353201,6798,142,143,2,0,NA,CUT,0.92,-0.34,-0.81,-0.55,-1.71,-0.79
401353201,8910,142,144,2,0,NA,CUT,-1.1,0.5,-0.58,-0.11,-0.19,-1.29
401353201,1222,142,148,2,0,NA,CUT,-1.39,0.39,-0.89,-1.41,-1.9,-3.29
401353201,3599,284,289,4,1,66,66,0.34,-0.41,-0.17,-1.16,-1.74,-1.4
401353201,9243,142,144,2,0,NA,CUT,-0.26,-0.12,-0.24,-0.67,-1.03,-1.29
401353201,10863,142,143,2,0,NA,CUT,-1.96,0.04,0.95,0.18,1.17,-0.79
401353201,5704,142,146,2,0,NA,CUT,-0.32,-1.4,-0.29,-0.27,-1.97,-2.29
401353201,10714,142,157,2,0,NA,CUT,-2.09,-2.79,-2.1,-0.8,-5.7,-7.79
401353201,6017,142,144,2,0,NA,CUT,-1.11,0.05,-0.51,0.29,-0.17,-1.29
401353201,769,284,282,4,1,41,T41,-0.15,0.6,0.56,-0.67,0.49,0.35
401353201,9131,284,277,4,1,15,T15,1.1,0.27,1.02,-0.79,0.5,1.6
401353201,1352,284,281,4,1,35,T35,0.02,0.04,0.81,-0.27,0.58,0.6
401353201,4645,284,275,4,1,7,T7,0.59,0.96,0.56,-0.01,1.51,2.1
401353201,5167,284,278,4,1,19,T19,-0.3,0.41,0.46,0.78,1.65,1.35
401353201,6701,142,145,2,0,NA,CUT,-0.68,-0.53,-0.44,-0.15,-1.11,-1.79
401353201,10054,284,276,4,1,11,T11,1.01,0.88,-0.03,-0.01,0.84,1.85
401353201,11448,142,144,2,0,NA,CUT,-1.85,0.21,0.32,0.03,0.56,-1.29
401353201,10058,284,280,4,1,29,T29,0.45,-0.12,0.05,0.47,0.4,0.85
401353201,3455,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353201,4304,142,148,2,0,NA,CUT,-1.3,-1.63,-0.38,0.02,-1.99,-3.29
401353201,9364,284,285,4,1,54,NA,NA,NA,NA,NA,NA,NA
401353201,1483,71,72,1,0,NA,WD,-1.05,-0.72,0.18,-0.15,-0.69,-1.74
401353201,301,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353201,11333,142,143,2,0,NA,CUT,-0.81,0.15,-0.39,0.26,0.02,-0.79
401353201,3550,142,146,2,0,NA,CUT,-0.64,0.06,-1.49,-0.23,-1.65,-2.29
401353201,4844,284,284,4,1,50,T50,0.86,-0.1,-0.76,-0.15,-1.01,-0.15
401353201,11387,284,277,4,1,15,T15,1.62,-0.55,0.6,-0.08,-0.02,1.6
401353201,5573,284,290,4,1,67,67,-0.01,-0.92,-0.48,-0.24,-1.64,-1.65
401353201,576,142,146,2,0,NA,CUT,0.56,-1.28,-0.78,-0.79,-2.85,-2.29
401353201,5504,284,281,4,1,35,T35,0.36,-0.73,0.53,0.45,0.24,0.6
401353201,6991,71,77,1,0,NA,WD,0,-0.7,-4.92,-1.12,-6.74,-6.74
401353201,619,142,142,2,0,NA,CUT,0.45,0.54,-1.09,-0.18,-0.73,-0.29
401353201,5902,142,145,2,0,NA,CUT,0.46,0.36,-1.65,-0.95,-2.25,-1.79
401353201,6196,284,274,4,1,5,T5,0.46,-0.15,1.37,0.67,1.89,2.35
401353201,1680,284,285,4,1,54,T54,0.24,0.03,-0.19,-0.48,-0.64,-0.4
401353201,110,142,142,2,0,NA,CUT,0.79,-1.25,-0.51,0.69,-1.08,-0.29
401353201,5025,142,142,2,0,NA,CUT,-0.74,0.55,-0.55,0.46,0.45,-0.29
401353201,3598,284,285,4,1,54,T54,-0.44,-0.17,0.1,0.11,0.04,-0.4
401353201,5797,142,145,2,0,NA,CUT,-0.24,-1.19,-0.66,0.3,-1.55,-1.79
401353201,3317,284,270,4,1,1,1,2.17,-0.97,1.61,0.54,1.18,3.35
401353201,11099,142,143,2,0,NA,CUT,-0.63,0.55,-0.36,-0.35,-0.16,-0.79
401353201,10505,142,145,2,0,NA,CUT,-0.49,0.8,-2.54,0.44,-1.3,-1.79
401353201,10166,284,283,4,1,46,T46,0.32,0.19,-0.09,-0.33,-0.22,0.1
401353201,1030,284,279,4,1,26,T26,-0.56,0.13,0.24,1.28,1.65,1.1
401353201,446,142,147,2,0,NA,CUT,-1.46,0.05,-0.15,-1.24,-1.33,-2.79
401353201,10363,284,273,4,1,4,4,1.25,0.72,1.08,-0.46,1.35,2.6
401353201,6689,284,280,4,1,29,T29,2.26,-0.6,-0.2,-0.61,-1.41,0.85
401353201,8906,284,282,4,1,41,T41,-0.12,0.54,-0.79,0.72,0.47,0.35
401353201,1778,142,142,2,0,NA,CUT,0.41,-0.38,-0.52,0.2,-0.7,-0.29
401353201,1077,284,284,4,1,50,T50,0.41,0.34,-0.61,-0.29,-0.56,-0.15
401353201,3793,284,272,4,1,2,T2,2.19,-0.14,-0.17,0.97,0.66,2.85
401353201,5962,284,288,4,1,64,T64,-0.02,-0.89,-0.52,0.28,-1.13,-1.15
401353201,4404991,284,283,4,1,46,T46,-0.88,0.96,-0.45,0.47,0.98,0.1
401353201,1059,284,276,4,1,11,T11,-1.45,1.44,0.91,0.95,3.3,1.85
401353201,455,142,154,2,0,NA,CUT,-0.99,-1.83,-2.21,-1.26,-5.3,-6.29
401353201,7110,284,288,4,1,64,T64,-0.48,-0.36,-0.39,0.07,-0.67,-1.15
401353201,8973,284,281,4,1,35,T35,-0.3,-0.32,0.85,0.36,0.89,0.6
401353201,6931,284,280,4,1,29,T29,-0.27,0.92,-0.09,0.29,1.12,0.85
401353201,2571,142,143,2,0,NA,CUT,-1.78,-0.17,0.81,0.35,0.99,-0.79
401353201,3351,284,278,4,1,19,T19,0.21,0.05,0.73,0.36,1.14,1.35
401353201,9530,284,278,4,1,19,T19,0.16,-0.28,1.2,0.26,1.18,1.35
401353201,6954,284,283,4,1,46,T46,-0.56,0.82,-0.13,-0.03,0.65,0.1
401353201,9931,284,280,4,1,29,T29,1.04,-0.37,0.18,0,-0.19,0.85
401353201,5729,284,281,4,1,35,T35,0.72,-0.07,-0.14,0.08,-0.12,0.6
401353201,6151,284,274,4,1,5,T5,1.93,0.03,0.29,0.09,0.42,2.35
401353201,4412121,284,276,4,1,11,T11,0.82,1.07,-0.46,0.41,1.03,1.85
401353201,1600,142,147,2,0,NA,CUT,-0.41,-0.74,-0.8,-0.83,-2.37,-2.79
401353201,3792,284,282,4,1,41,T41,-0.01,0.3,-0.13,0.2,0.36,0.35
401353201,1042,142,143,2,0,NA,CUT,-0.75,-1.04,0.57,0.43,-0.04,-0.79
401353201,10831,142,142,2,0,NA,CUT,-0.4,0.03,-0.28,0.37,0.11,-0.29
401353201,5692,142,142,2,0,NA,CUT,-1.58,0.99,0.55,-0.25,1.29,-0.29
401353201,707,142,146,2,0,NA,CUT,-1.53,-0.06,-0.35,-0.36,-0.76,-2.29
401353201,5579,284,287,4,1,61,T61,-0.32,0.12,-0.42,-0.28,-0.58,-0.9
401353201,1674,142,142,2,0,NA,CUT,-0.63,0.53,0.06,-0.25,0.34,-0.29
401353201,5409,284,275,4,1,7,T7,0.94,0.29,0.78,0.09,1.16,2.1
401353201,4483,142,142,2,0,NA,CUT,-1.86,0.38,0.73,0.46,1.57,-0.29
401353201,962,284,279,4,1,26,T26,-0.13,-0.03,0.69,0.57,1.23,1.1
401353201,6090,142,144,2,0,NA,CUT,-0.03,0.54,-1.92,0.13,-1.26,-1.29
401353201,5619,284,275,4,1,7,T7,0.84,0.95,-0.28,0.59,1.26,2.1
401353201,9804,284,284,4,1,50,T50,0.41,-0.7,0.47,-0.34,-0.57,-0.15
401353201,4015,142,142,2,0,NA,CUT,-0.28,0.27,-0.24,-0.04,-0.01,-0.29
401353201,9938,284,275,4,1,7,T7,0.76,0.4,0.75,0.19,1.34,2.1
401353201,78,142,144,2,0,NA,CUT,-0.66,0.04,-0.49,-0.18,-0.63,-1.29
401353201,11382,284,278,4,1,19,T19,-0.39,-0.17,1.26,0.66,1.74,1.35
401353201,6937,284,281,4,1,35,T35,0.06,0.92,-0.39,0.01,0.54,0.6
401353201,4449,71,74,1,0,NA,WD,0.8,-0.52,-3.52,-0.51,-4.54,-3.74
401353201,4587,142,142,2,0,NA,CUT,-0.54,0.21,-0.98,1.02,0.26,-0.29
401353201,10404,142,143,2,0,NA,CUT,-0.88,0.85,-0.4,-0.36,0.09,-0.79
401353201,1037,284,278,4,1,19,T19,-0.35,0.59,1.76,-0.65,1.69,1.35
401353201,6001,142,145,2,0,NA,CUT,-1.57,-0.19,-0.52,0.49,-0.22,-1.79
401353201,7001,142,145,2,0,NA,CUT,-0.67,0.18,-1.26,-0.03,-1.11,-1.79
401353201,9478,284,272,4,1,2,T2,0.01,0.97,0.89,0.98,2.84,2.85
401353201,3378,284,287,4,1,61,T61,0.09,-0.53,-0.1,-0.37,-1,-0.9
401353201,4643,142,143,2,0,NA,CUT,1.29,-0.67,-0.27,-1.14,-2.08,-0.79
401353201,8961,142,142,2,0,NA,CUT,-1.99,0.97,0.32,0.41,1.7,-0.29
401353201,10980,284,287,4,1,61,T61,-0.94,-0.76,1.12,-0.32,0.04,-0.9
401353201,9569,284,280,4,1,29,T29,-0.22,0.15,0.7,0.21,1.07,0.85
401353201,2230,142,142,2,0,NA,CUT,-1.68,0.55,0.32,0.52,1.39,-0.29
401353201,9513,284,286,4,1,60,60,-0.46,-0.27,0.05,0.03,-0.2,-0.65
401353201,5553,142,143,2,0,NA,CUT,0.41,0.77,-1.8,-0.17,-1.2,-0.79
401353201,6086,284,283,4,1,46,T46,-1.01,-0.2,1.56,-0.26,1.11,0.1
401353201,9002,142,142,2,0,NA,CUT,-0.66,-1.22,0.14,1.46,0.37,-0.29
401353201,10664,140,143,2,0,NA,CUT,-1.1,0.51,-0.33,0.13,0.32,-0.79
401353201,9626,142,142,2,0,NA,CUT,-0.32,0.48,-0.99,0.54,0.04,-0.29
401353201,9658,142,149,2,0,NA,CUT,-1.22,-0.7,-1.78,-0.09,-2.57,-3.79
401353201,4408315,284,277,4,1,15,T15,0.63,-0.11,0.55,0.53,0.97,1.6
401353201,11119,284,282,4,1,41,T41,0.05,0.27,0.09,-0.05,0.3,0.35
401353201,686,284,285,4,1,54,T54,0.41,0.16,-0.22,-0.75,-0.81,-0.4
401353200,9261,284,269,4,1,7,NA,NA,NA,NA,NA,NA,NA
401353200,5548,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,4989,284,275,4,1,40,NA,NA,NA,NA,NA,NA,NA
401353200,4682,284,269,4,1,7,NA,NA,NA,NA,NA,NA,NA
401353200,6015,284,272,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353200,3832,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,5502,284,278,4,1,64,NA,NA,NA,NA,NA,NA,NA
401353200,10906,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,10372,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9127,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,10577,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,2283,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,159,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,774,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,1225,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1651,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,6798,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1222,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,3596,284,279,4,1,69,NA,NA,NA,NA,NA,NA,NA
401353200,3599,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,3454,284,270,4,1,11,NA,NA,NA,NA,NA,NA,NA
401353200,9243,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,205,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,208,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,3449,284,278,4,1,64,NA,NA,NA,NA,NA,NA,NA
401353200,5532,284,265,4,1,2,NA,NA,NA,NA,NA,NA,NA
401353200,6017,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,769,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,1097,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,9687,142,145,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4645,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1264,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,5167,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,11456,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,3950,284,269,4,1,7,NA,NA,NA,NA,NA,NA,NA
401353200,6701,142,146,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,10054,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,11448,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,10058,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4304,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,5882,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1483,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,11393,284,278,4,1,64,NA,NA,NA,NA,NA,NA,NA
401353200,301,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9474,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,11333,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,3550,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,11387,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,5573,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,576,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,5504,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,6991,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,619,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,3856,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,5902,142,146,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,6196,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,5025,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,5797,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,11099,284,268,4,1,5,NA,NA,NA,NA,NA,NA,NA
401353200,10505,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,569,284,275,4,1,40,NA,NA,NA,NA,NA,NA,NA
401353200,10166,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,4848,284,266,4,1,3,NA,NA,NA,NA,NA,NA,NA
401353200,1030,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,446,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4513,284,280,4,1,70,NA,NA,NA,NA,NA,NA,NA
401353200,10363,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,6689,71,70,1,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,8906,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,1778,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1077,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,3793,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,601,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,10343,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1059,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9037,284,278,4,1,64,NA,NA,NA,NA,NA,NA,NA
401353200,1367,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,257,284,272,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353200,2571,284,272,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353200,9530,284,270,4,1,11,NA,NA,NA,NA,NA,NA,NA
401353200,9931,142,148,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,3688,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,6151,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4412121,284,268,4,1,5,NA,NA,NA,NA,NA,NA,NA
401353200,1600,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,3792,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,1042,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,3980,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,5692,142,144,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,707,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,5579,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,6825,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,6783,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,3702,284,275,4,1,40,NA,NA,NA,NA,NA,NA,NA
401353200,5409,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,4483,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,809,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,962,284,273,4,1,27,NA,NA,NA,NA,NA,NA,NA
401353200,377,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,6090,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9804,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,158,284,269,4,1,7,NA,NA,NA,NA,NA,NA,NA
401353200,6937,142,141,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4449,142,139,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4587,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,1037,284,275,4,1,40,NA,NA,NA,NA,NA,NA,NA
401353200,6001,284,270,4,1,11,NA,NA,NA,NA,NA,NA,NA
401353200,7001,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9478,284,267,4,1,4,NA,NA,NA,NA,NA,NA,NA
401353200,3378,142,144,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,8961,284,274,4,1,33,NA,NA,NA,NA,NA,NA,NA
401353200,4837,284,272,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353200,9569,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,2230,284,276,4,1,45,NA,NA,NA,NA,NA,NA,NA
401353200,9513,284,270,4,1,11,NA,NA,NA,NA,NA,NA,NA
401353200,5553,284,275,4,1,40,NA,NA,NA,NA,NA,NA,NA
401353200,6086,284,277,4,1,56,NA,NA,NA,NA,NA,NA,NA
401353200,3970,284,271,4,1,15,NA,NA,NA,NA,NA,NA,NA
401353200,9626,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9658,142,144,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,4364873,284,261,4,1,1,NA,NA,NA,NA,NA,NA,NA
401353200,4408315,284,278,4,1,64,NA,NA,NA,NA,NA,NA,NA
401353200,4355611,142,146,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,9877,142,140,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353200,686,142,142,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,824,284,288,4,1,71,NA,NA,NA,NA,NA,NA,NA
401353199,9517,142,144,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,4425898,284,277,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353199,5548,284,281,4,1,46,NA,NA,NA,NA,NA,NA,NA
401353199,4989,142,145,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,10906,284,284,4,1,62,NA,NA,NA,NA,NA,NA,NA
401353199,1712,142,148,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,9484,284,274,4,1,12,NA,NA,NA,NA,NA,NA,NA
401353199,9127,284,277,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353199,693,284,287,4,1,67,NA,NA,NA,NA,NA,NA,NA
401353199,1758,71,80,1,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,159,284,274,4,1,12,NA,NA,NA,NA,NA,NA,NA
401353199,9584,284,282,4,1,51,NA,NA,NA,NA,NA,NA,NA
401353199,4780,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,6011,142,146,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,4638,284,282,4,1,51,NA,NA,NA,NA,NA,NA,NA
401353199,3599,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,4355673,284,279,4,1,34,NA,NA,NA,NA,NA,NA,NA
401353199,9243,284,283,4,1,57,NA,NA,NA,NA,NA,NA,NA
401353199,1121,142,144,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,8975,284,277,4,1,22,NA,NA,NA,NA,NA,NA,NA
401353199,1352,142,143,2,0,NA,NA,NA,NA,NA,NA,NA,NA
401353199,9687,284,273,4,1,7,NA,NA,NA,NA,NA,NA,NA
401353199,1264,284,279,4,1,34,NA,NA,NA,NA,NA,NA,NA
