,player_id,player,tournament_id,tournament,course,city,state,purse,no_cut,finish,position,made_cut,rounds_played,strokes,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
556,5771,Kiradech Aphibarnrat,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,145,-1.89,-0.1,0.03,0.54,0.47,-1.42
557,4513,Keegan Bradley,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T2,2.0,True,4,274,2.44,-0.59,0.25,1.17,0.82,3.26
558,3857,Kevin Chappell,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T62,62.0,True,4,293,0.17,-0.35,-0.9,-0.41,-1.66,-1.49
559,10363,Kramer Hickok,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,-1.1,0.08,0.11,0.5,0.69,-0.42
560,10364,Kurt Kitayama,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T15,15.0,True,4,279,-0.56,-0.17,2.09,0.65,2.57,2.01
561,6689,Kelly Kraft,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T49,49.0,True,4,287,-0.18,0.74,-0.85,0.31,0.19,0.01
562,7083,Kyoung-Hoon Lee,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T25,25.0,True,4,281,1.35,-0.39,0.55,0.0,0.16,1.51
563,8906,Keith Mitchell,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,0.6,-1.25,0.98,-0.75,-1.02,-0.42
564,1077,Kevin Streelman,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,146,0.04,-0.13,-1.23,-0.6,-1.95,-1.92
565,3793,Kevin Tway,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,144,-1.11,0.09,0.7,-0.59,0.19,-0.92
566,601,Luke Donald,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T25,25.0,True,4,281,0.09,0.55,1.83,-0.97,1.42,1.51
567,676,Lucas Glover,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,-1.17,-0.2,-1.8,0.76,-1.25,-2.42
568,5962,Lanto Griffin,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T6,6.0,True,4,277,0.27,-0.2,1.4,1.03,2.23,2.51
569,4845305,Larkin Gross,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,157,-0.06,-1.4,-2.17,-3.79,-7.36,-7.42
570,4404991,Lee Hodges,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,144,0.42,0.73,-1.74,-0.32,-1.34,-0.92
571,1059,Luke List,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T31,31.0,True,4,282,-0.54,-0.3,1.09,1.01,1.8,1.26
572,9037,Matthew Fitzpatrick,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T2,2.0,True,4,274,1.78,0.15,0.12,1.21,1.48,3.26
573,4859,Michael Gligic,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T37,37.0,True,4,284,-0.39,0.53,-0.03,0.65,1.15,0.76
574,4781,Morgan Hoffmann,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,153,-0.36,-0.31,-2.63,-2.12,-5.06,-5.42
575,8973,Max Homa,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,1,1.0,True,4,272,2.1,-0.87,1.06,1.47,1.66,3.76
576,9143,Mark Hubbard,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,145,-0.15,-0.8,-0.94,0.47,-1.26,-1.42
577,6931,Mackenzie Hughes,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T9,9.0,True,4,278,0.56,-0.04,1.08,0.65,1.7,2.26
578,1367,Matt Jones,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,145,-2.47,0.46,-0.48,1.07,1.05,-1.42
579,257,Matt Kuchar,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T49,49.0,True,4,287,-0.3,0.58,0.4,-0.68,0.31,0.01
580,2571,Martin Laird,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,61,61.0,True,4,291,-0.61,-0.03,-0.59,0.24,-0.38,-0.99
581,3351,Marc Leishman,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,0.49,-1.92,1.57,-0.55,-0.91,-0.42
582,6954,Matthew NeSmith,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T31,31.0,True,4,282,-0.06,0.67,0.63,0.01,1.32,1.26
583,5729,Matthias Schwab,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,142,1.76,-0.23,-0.39,-1.07,-1.68,0.08
584,3688,Michael Thompson,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T64,64.0,True,4,295,-1.18,-0.86,0.49,-0.43,-0.81,-1.99
585,6151,Martin Trainer,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,WD,0.0,False,1,76,-1.73,-0.89,-1.62,-2.18,-4.69,-6.41
586,10548,Matt Wallace,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,-0.74,1.2,0.86,-1.75,0.32,-0.42
587,4412121,Matthew Wolff,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T25,25.0,True,4,281,0.5,0.52,0.66,-0.17,1.01,1.51
588,1600,Nate Lashley,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,WD,0.0,False,1,70,-1.28,0.46,0.65,-0.24,0.86,-0.41
589,3792,Nick Taylor,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T15,15.0,True,4,279,0.15,0.37,1.09,0.41,1.86,2.01
590,1042,Nick Watney,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,142,1.99,-0.22,-0.99,-0.7,-1.91,0.08
591,10831,Paul Barjon,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T51,51.0,True,4,288,-0.53,-1.19,0.61,0.87,0.29,-0.24
592,5692,Peter Malnati,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T51,51.0,True,4,288,0.68,0.31,-0.63,-0.6,-0.92,-0.24
593,5579,Patrick Reed,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,-1.14,-1.44,-0.26,0.42,-1.28,-2.42
594,1674,Peter Uihlein,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,141,-0.94,-0.23,0.28,1.47,1.52,0.58
595,1750,Ryan Armour,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T25,25.0,True,4,281,0.75,1.12,-0.72,0.36,0.76,1.51
596,1935,Ryan Blaum,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,-0.76,0.66,0.08,-0.4,0.34,-0.42
597,3702,Rickie Fowler,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T21,21.0,True,4,280,1.08,0.43,0.63,-0.38,0.68,1.76
598,1254,Robert Garrigus,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,0.05,-0.38,-0.11,-1.99,-2.47,-2.42
599,5409,Russell Henley,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T41,41.0,True,4,285,-0.69,-0.19,0.92,0.46,1.2,0.51
600,4483,Russell Knox,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T35,35.0,True,4,283,0.21,-0.43,0.75,0.48,0.8,1.01
602,377,Rory Sabbatini,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T41,41.0,True,4,285,0.84,0.72,-0.98,-0.07,-0.33,0.51
603,6090,Roger Sloan,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,148,-0.45,0.8,-1.45,-1.81,-2.47,-2.92
604,9804,Richy Werenski,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,148,0.32,-0.56,-2.2,-0.49,-3.24,-2.92
605,78,Stewart Cink,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T9,9.0,True,4,278,0.9,-0.54,1.39,0.51,1.36,2.26
606,158,Sergio Garcia,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T21,21.0,True,4,280,-0.29,0.78,0.91,0.36,2.05,1.76
607,1195,Scott Gutschewski,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,142,0.23,0.25,-0.92,0.52,-0.14,0.08
608,6937,Stephan Jaeger,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T6,6.0,True,4,277,0.0,1.16,1.23,0.12,2.51,2.51
609,4449,Sung Kang,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,0.25,0.15,-2.05,-0.77,-2.67,-2.42
610,7081,Si Woo Kim,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T37,37.0,True,4,284,-0.22,0.55,0.11,0.32,0.98,0.76
611,9076,Satoshi Kodaira,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,146,-2.88,0.36,-0.07,0.67,0.97,-1.92
612,1037,Scott Piercy,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T37,37.0,True,4,284,0.32,0.47,-0.15,0.12,0.44,0.76
613,6001,Seamus Power,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,142,1.35,-0.43,-1.14,0.3,-1.27,0.08
614,10932,Seth Reeves,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,-1.69,-0.81,-0.75,0.83,-0.73,-2.42
615,8961,Sepp Straka,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,141,-0.26,0.23,-0.29,0.91,0.84,0.58
616,9569,Tyler Duncan,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,147,-1.04,-0.8,-1.22,0.64,-1.38,-2.42
617,2230,Tony Finau,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T41,41.0,True,4,285,0.17,0.77,-1.94,1.51,0.34,0.51
618,1798,Tommy Gainey,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,143,-0.54,-0.13,-0.89,1.14,0.13,-0.42
619,5553,Tyrrell Hatton,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T37,37.0,True,4,284,0.38,-0.01,-0.35,0.74,0.38,0.76
620,3970,Troy Merritt,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T35,35.0,True,4,283,1.68,-0.38,-1.04,0.74,-0.67,1.01
621,10664,Taylor Moore,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,T64,64.0,True,4,295,-2.07,0.22,-0.45,0.31,0.08,-1.99
622,9626,Trey Mullinax,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,148,0.99,-0.46,-2.29,-1.16,-3.91,-2.92
623,1185,Vaughn Taylor,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,141,-1.39,-0.16,2.44,-0.32,1.97,0.58
624,4408315,Vincent Whaley,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,146,-1.36,0.47,-1.14,0.11,-0.56,-1.92
625,10360,Wesley Bryan,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,144,-0.42,0.56,1.22,-2.28,-0.5,-0.92
626,3532,William McGirt,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,141,0.65,1.13,-0.81,-0.4,-0.07,0.58
627,1614,Webb Simpson,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,145,-1.41,-0.55,0.1,0.45,-0.01,-1.42
628,686,Zach Johnson,401353228,Wells Fargo Championship,TPC Potomac at Avenel Farm,Potomac,MD,9.0,False,CUT,0.0,False,2,144,0.05,-0.36,-0.1,-0.5,-0.97,-0.92
629,9261,Abraham Ancer,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,1.43,-1.82,0.28,0.81,-0.74,0.69
630,824,Arjun Atwal,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,144,-2.19,1.28,0.36,-0.87,0.77,-1.42
631,16,Aaron Baddeley,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,144,1.4,-0.56,-1.35,-0.91,-2.81,-1.42
632,9517,Austin Cook,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-1.48,-0.73,0.71,-0.41,-0.43,-1.92
633,4989,Anirban Lahiri,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T15,15.0,True,4,274,0.52,0.87,-0.16,0.46,1.18,1.69
634,6015,Adam Long,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T15,15.0,True,4,274,0.49,0.6,-0.02,0.62,1.2,1.69
635,10481,Alvaro Ortiz,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,1.38,0.15,-0.36,-0.47,-0.69,0.69
636,5502,Andrew Putnam,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,-0.42,0.09,-0.61,0.53,0.01,-0.42
637,10906,Aaron Rai,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T24,24.0,True,4,275,-0.13,0.73,0.02,0.82,1.57,1.44
638,10372,Adam Schenk,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,-0.21,0.67,-1.41,0.54,-0.2,-0.42
639,9484,Alex Smalley,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T6,6.0,True,4,270,0.61,-0.43,1.26,1.26,2.09,2.69
640,9127,Adam Svensson,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-0.66,-0.13,-0.29,-0.84,-1.26,-1.92
641,10577,Aaron Wise,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T6,6.0,True,4,270,0.11,0.56,1.94,0.08,2.58,2.69
642,693,Ben Crane,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,143,0.03,0.04,-1.34,0.35,-0.94,-0.92
643,2283,Brice Garnett,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,-0.7,0.41,0.55,0.67,1.64,0.94
644,774,Bill Haas,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T59,59.0,True,4,280,1.14,1.25,-0.99,-1.21,-0.95,0.19
645,9584,Brandon Hagy,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,0.47,-0.39,-0.14,0.75,0.22,0.69
646,4780,Bo Hoag,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,143,-0.67,0.21,-0.95,0.49,-0.25,-0.92
647,4638,Ben Martin,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,0.47,0.82,-0.04,-1.67,-0.89,-0.42
648,4415125,Bryson Nimmer,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,72,72.0,True,4,285,-0.42,-0.28,0.25,-0.61,-0.64,-1.06
649,3599,Brian Stuard,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,-0.29,0.83,0.89,-0.74,0.98,0.69
650,3454,Brendon Todd,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T64,64.0,True,4,282,-0.48,-0.26,0.3,0.14,0.17,-0.31
651,712,Bo Van Pelt,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,153,-1.65,0.05,-4.52,0.2,-4.26,-5.92
652,4355673,Brandon Wu,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T2,2.0,True,4,268,1.5,-0.84,1.39,1.15,1.7,3.19
653,11098,Cameron Champ,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T6,6.0,True,4,270,1.69,-0.08,-0.38,1.47,1.0,2.69
654,208,Charles Howell III,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,-1.52,0.94,0.22,1.31,2.46,0.94
655,3449,Chris Kirk,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,-1.56,0.23,0.22,0.7,1.15,-0.42
656,5532,Carlos Ortiz,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T51,51.0,True,4,279,0.01,0.52,0.05,-0.14,0.43,0.44
657,6017,C.T. Pan,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T29,29.0,True,4,276,0.4,-0.24,0.42,0.61,0.79,1.19
658,769,Chez Reavie,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T13,13.0,True,4,273,0.96,0.64,1.18,-0.83,0.99,1.94
659,8975,Chase Seiffert,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,143,1.32,-0.09,-2.34,0.19,-2.24,-0.92
660,9687,Curtis Thompson,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,-0.21,0.23,-0.69,0.24,-0.21,-0.42
661,4645,Cameron Tringale,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,0.07,-0.2,1.55,-0.49,0.87,0.94
662,1264,Camilo Villegas,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,144,-1.65,0.95,-1.71,0.99,0.23,-1.42
663,7004,Derek Ernst,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,156,-1.81,-0.86,-3.16,-1.59,-5.61,-7.42
664,11456,Doug Ghim,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,-0.97,-0.35,1.15,1.12,1.92,0.94
665,928,David Hearn,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,153,-1.98,-0.03,-0.65,-3.26,-3.94,-5.92
666,3950,Danny Lee,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,151,-0.28,-2.56,-2.96,0.89,-4.63,-4.92
667,5574,David Lingmerth,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,144,-1.02,1.78,-1.77,-0.41,-0.4,-1.42
668,6701,David Lipsky,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T6,6.0,True,4,270,0.34,-0.59,2.5,0.44,2.35,2.69
669,1196,D.A. Points,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T67,67.0,True,4,284,0.86,0.08,-0.01,-1.74,-1.67,-0.81
670,10058,Davis Riley,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,5,5.0,True,4,269,2.35,0.37,-0.57,0.79,0.59,2.94
671,431,D.J. Trahan,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,141,-1.49,0.63,-0.09,1.03,1.57,0.08
673,4423323,Dylan Wu,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,0.01,0.65,-0.8,-0.27,-0.42,-0.42
674,5882,Emiliano Grillo,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,0.68,-0.55,0.22,0.58,0.26,0.94
675,3375,Fabian Gomez,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,147,-0.24,-0.93,-1.7,-0.05,-2.68,-2.92
676,74,Greg Chalmers,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,0.62,0.38,-1.93,0.51,-1.04,-0.42
678,5462,Grayson Murray,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T13,13.0,True,4,273,0.24,0.37,0.77,0.56,1.7,1.94
679,11333,Greyson Sigg,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T33,33.0,True,4,277,-0.53,0.23,1.08,0.16,1.47,0.94
680,3550,Gary Woodland,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T24,24.0,True,4,275,-0.86,0.36,0.86,1.09,2.31,1.44
681,4364752,Hayden Buckley,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T61,61.0,True,4,281,-0.83,0.01,-0.05,0.81,0.77,-0.06
682,11387,Hank Lebioda,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T29,29.0,True,4,276,1.85,0.75,-1.02,-0.39,-0.66,1.19
683,3856,Jonas Blixt,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,146,0.21,0.49,-4.24,1.12,-2.63,-2.42
684,5902,Joseph Bramlett,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,141,-0.47,-0.13,-0.17,0.86,0.55,0.08
685,508,Jonathan Byrd,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T15,15.0,True,4,274,0.95,0.34,0.35,0.06,0.74,1.69
686,110,Jason Dufner,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-2.03,0.61,-1.46,0.97,0.11,-1.92
687,5025,James Hahn,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-0.45,-0.25,-1.27,0.05,-1.47,-1.92
688,5797,John Huh,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,0.35,0.42,-0.38,0.31,0.35,0.69
689,6894,Jim Knous,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-0.5,-0.79,0.43,-1.06,-1.42,-1.92
690,10505,J.T. Poston,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,141,1.85,-1.41,-0.78,0.42,-1.76,0.08
691,9780,Jon Rahm,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,1,1.0,True,4,267,0.89,0.51,0.66,1.39,2.56,3.44
692,1265,Johnson Wagner,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,153,0.67,0.02,-2.97,-3.64,-6.59,-5.92
693,5771,Kiradech Aphibarnrat,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T61,61.0,True,4,281,-0.09,-0.07,0.82,-0.72,0.03,-0.06
694,10363,Kramer Hickok,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,145,-0.66,-0.98,-0.11,-0.17,-1.26,-1.92
695,10364,Kurt Kitayama,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T2,2.0,True,4,268,1.24,0.08,1.05,0.83,1.95,3.19
696,6689,Kelly Kraft,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T15,15.0,True,4,274,1.53,-0.33,0.16,0.33,0.16,1.69
697,318,Kevin Na,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T42,42.0,True,4,278,-1.34,0.6,1.69,-0.25,2.04,0.69
698,1077,Kevin Streelman,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,T67,67.0,True,4,284,-0.73,-1.04,0.24,0.72,-0.08,-0.81
699,3793,Kevin Tway,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,142,-0.37,-0.97,0.76,0.16,-0.05,-0.42
700,601,Luke Donald,401353229,Mexico Open,Vidanta Vallarta,Villa Hidalgo,Mexico,7.3,False,CUT,0.0,False,2,146,-1.99,0.47,-0.55,-0.35,-0.43,-2.42
